DATE,Site Name,Site #,Duplicate site? (Y/N),JD,CJD,MO,DAY,YR,TIME,ZMAX,SECCHI,Z,LIGHT,TEMP (?C),COND(microS/cm),DO (mg/L),PH,PSAT (%),ORP,TP (microg/L),PO4 (microg/L),NH4 (microg/L),NO2 (microg/L),NO3+NO2 (microg/L),TN (microg/L),SiO2 (microg/L),CHLA (microg/L),PHAE (microg/L),Notes
05/16/90,UKL @ Wocus Bay,KL0004,NA,136,136,5,16,1990,1010,2.1,1.2,0,NA,14.3,88,8.6,8.56,97,NA,114,21,NA,NA,NA,692,NA,5.9,3.1,NA
05/16/90,UKL @ Wocus Bay,KL0004,NA,136,136,5,16,1990,1010,2.1,1.2,1,NA,14,89,8.7,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/16/90,UKL @ Wocus Bay,KL0004,NA,136,136,5,16,1990,1010,2.1,1.2,2,NA,13.8,89,8.4,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,Agency Lake South,KL0010,NA,162,162,6,11,1990,1410,2.1,0.9,0,NA,18.58,96,10.83,10.25,134,NA,127,13,NA,NA,NA,2111,NA,177.5,5.1,NA
06/11/90,Agency Lake South,KL0010,NA,162,162,6,11,1990,1410,2.1,0.9,0.6,NA,18.39,97,11.4,10.31,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,Agency Lake South,KL0010,NA,162,162,6,11,1990,1410,2.1,0.9,0.8,NA,16.3,99,13.4,10.54,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,Agency Lake South,KL0010,NA,162,162,6,11,1990,1410,2.1,0.9,1,NA,16.18,99,12.91,10.53,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,Agency Lake South,KL0010,NA,162,162,6,11,1990,1410,2.1,0.9,1.1,NA,15.65,99,13.19,10.55,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,Agency Lake South,KL0010,NA,162,162,6,11,1990,1410,2.1,0.9,1.2,NA,15.58,97,11.8,10.48,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,Agency Lake South,KL0010,NA,162,162,6,11,1990,1410,2.1,0.9,1.3,NA,15.48,96,10.68,10.37,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,Agency Lake South,KL0010,NA,162,162,6,11,1990,1410,2.1,0.9,1.4,NA,15.37,95,9.59,10.24,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,Agency Lake South,KL0010,NA,162,162,6,11,1990,1410,2.1,0.9,1.5,NA,15.34,95,9.37,10.21,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,Agency Lake South,KL0010,NA,162,162,6,11,1990,1410,2.1,0.9,2,NA,15.33,95,8.96,10.16,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,UKL @ Eagle Ridge,KL0006,NA,162,162,6,11,1990,1030,7.8,1.25,0,NA,16.63,99,8.43,8.94,100,NA,96,20,NA,NA,NA,659,NA,27.8,2.9,NA
06/11/90,UKL @ Eagle Ridge,KL0006,NA,162,162,6,11,1990,1030,7.8,1.25,1,NA,16.32,99,8.45,8.95,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,UKL @ Eagle Ridge,KL0006,NA,162,162,6,11,1990,1030,7.8,1.25,2,NA,15.99,99,8.01,8.77,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,UKL @ Eagle Ridge,KL0006,NA,162,162,6,11,1990,1030,7.8,1.25,3,NA,15.98,99,7.86,8.7,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,UKL @ Eagle Ridge,KL0006,NA,162,162,6,11,1990,1030,7.8,1.25,4,NA,15.96,99,7.83,8.65,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,UKL @ Eagle Ridge,KL0006,NA,162,162,6,11,1990,1030,7.8,1.25,5,NA,15.86,99,7.83,8.62,92,NA,80,20,NA,NA,NA,481,NA,13.9,3.3,NA
06/11/90,UKL @ Eagle Ridge,KL0006,NA,162,162,6,11,1990,1030,7.8,1.25,6,NA,15.84,100,7.77,8.58,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,UKL @ Eagle Ridge,KL0006,NA,162,162,6,11,1990,1030,7.8,1.25,7,NA,15.84,100,7.77,8.56,91,NA,93,20,NA,NA,NA,560,NA,8.6,2.7,NA
06/11/90,UKL @ Eagle Ridge,KL0006,NA,162,162,6,11,1990,1030,7.8,1.25,7.7,NA,15.84,100,7.71,8.55,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,UKL @ Middle Lake,KL0005,NA,162,162,6,11,1990,1000,3.7,0.8,0,NA,16.02,100,9.46,9.38,111,NA,142,16,NA,NA,NA,1755,NA,82.3,3.4,NA
06/11/90,UKL @ Middle Lake,KL0005,NA,162,162,6,11,1990,1000,3.7,0.8,1,NA,15.21,100,8.51,9.12,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,UKL @ Middle Lake,KL0005,NA,162,162,6,11,1990,1000,3.7,0.8,2,NA,15.38,100,9.39,9.37,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,UKL @ Middle Lake,KL0005,NA,162,162,6,11,1990,1000,3.7,0.8,3,NA,15.23,100,8.64,9.19,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,UKL @ Middle Lake,KL0005,NA,162,162,6,11,1990,1000,3.7,0.8,3.6,NA,15.21,100,8.41,9.1,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,UKL @ Middle Lake North,KL0008,NA,162,162,6,11,1990,1200,2.2,1.2,0,NA,15.55,99,9.66,9.14,112,NA,119,19,NA,NA,NA,1106,NA,NA,NA,NA
06/11/90,UKL @ Middle Lake North,KL0008,NA,162,162,6,11,1990,1200,2.2,1.2,1,NA,15.45,100,9.54,9.14,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,UKL @ Middle Lake North,KL0008,NA,162,162,6,11,1990,1200,2.2,1.2,2,NA,14.83,99,8.33,8.8,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,UKL @ Middle Lake North,KL0008,NA,162,162,6,11,1990,1200,2.2,1.2,2.1,NA,14.78,100,8.25,8.73,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,UKL @ North Buck Island,KL0003,NA,162,162,6,11,1990,905,2.2,1,0,NA,14.87,101,8.16,9.21,94,NA,115,18,NA,NA,NA,791,NA,34.7,3.4,NA
06/11/90,UKL @ North Buck Island,KL0003,NA,162,162,6,11,1990,905,2.2,1,1,NA,14.78,101,8.15,9.18,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,UKL @ North Buck Island,KL0003,NA,162,162,6,11,1990,905,2.2,1,2,NA,14.68,101,7.96,9.13,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,PB,NA,NA,162,162,6,11,1990,1255,3.7,1.9,0,NA,15.86,69,9.52,8.88,111,NA,92,38,NA,NA,NA,320,NA,5.3,1.4,NA
06/11/90,PB,NA,NA,162,162,6,11,1990,1255,3.7,1.9,1,NA,15.5,69,9.7,8.81,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,PB,NA,NA,162,162,6,11,1990,1255,3.7,1.9,2,NA,14.29,69,8.98,8.61,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,PB,NA,NA,162,162,6,11,1990,1255,3.7,1.9,3,NA,13.91,69,7.97,8.22,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,PB,NA,NA,162,162,6,11,1990,1255,3.7,1.9,3.6,NA,13.76,69,7.18,7.99,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,UKL @ Pelican Marina,KL0002,NA,162,162,6,11,1990,800,2.5,1.3,0,NA,16,101,8.16,8.91,96,NA,106,20,NA,NA,NA,795,NA,29.9,3.7,NA
06/11/90,UKL @ Pelican Marina,KL0002,NA,162,162,6,11,1990,800,2.5,1.3,1,NA,16.2,101,8.08,8.94,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,UKL @ Pelican Marina,KL0002,NA,162,162,6,11,1990,800,2.5,1.3,2,NA,16.1,101,8.06,8.9,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,UKL @ Pelican Marina,KL0002,NA,162,162,6,11,1990,800,2.5,1.3,2.4,NA,16.2,100,8.05,8.86,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,UKL @ Shoal Water Bay,KL0007,NA,162,162,6,11,1990,1135,3,1.2,0,NA,15.88,99,8.79,8.96,103,NA,118,16,NA,NA,NA,725,NA,41.7,4,NA
06/11/90,UKL @ Shoal Water Bay,KL0007,NA,162,162,6,11,1990,1135,3,1.2,1,NA,15.82,99,8.79,8.96,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,UKL @ Shoal Water Bay,KL0007,NA,162,162,6,11,1990,1135,3,1.2,2,NA,15.28,99,8.27,8.77,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,UKL @ Shoal Water Bay,KL0007,NA,162,162,6,11,1990,1135,3,1.2,2.9,NA,15.65,99,7.97,8.65,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,UKL @ Wocus Bay,KL0004,NA,162,162,6,11,1990,930,2.3,1,0,NA,15.8,100,8.41,9.18,98,NA,92,13.5,NA,NA,NA,663,NA,26.7,4,NA
06/11/90,UKL @ Wocus Bay,KL0004,NA,162,162,6,11,1990,930,2.3,1,1,NA,15.74,100,8.32,9.14,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,UKL @ Wocus Bay,KL0004,NA,162,162,6,11,1990,930,2.3,1,2,NA,15.52,100,8.08,9.06,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/90,UKL @ Wocus Bay,KL0004,NA,162,162,6,11,1990,930,2.3,1,2,NA,15.47,100,7.86,9.01,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/22/90,Agency Lake South,KL0010,NA,173,173,6,22,1990,1117,2.1,NA,0,NA,21.6,105,12.29,10.16,162,NA,177,21,NA,NA,NA,3394,NA,333.6,11.4,NA
06/22/90,Agency Lake South,KL0010,NA,173,173,6,22,1990,1117,2.1,NA,0.5,NA,21.6,105,12.3,10.16,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/22/90,Agency Lake South,KL0010,NA,173,173,6,22,1990,1117,2.1,NA,1,NA,21.5,104,12.2,10.15,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/22/90,Agency Lake South,KL0010,NA,173,173,6,22,1990,1117,2.1,NA,1.5,NA,21.2,103,11.6,10.07,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/22/90,Agency Lake South,KL0010,NA,173,173,6,22,1990,1117,2.1,NA,2,NA,18.4,95,8.43,9.64,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/22/90,UKL @ Eagle Ridge,KL0006,NA,173,173,6,22,1990,1200,6.5,1.1,0,NA,19.6,101,10.5,9.34,133,NA,129,14,NA,NA,NA,1331,NA,113.3,1.9,NA
06/22/90,UKL @ Eagle Ridge,KL0006,NA,173,173,6,22,1990,1200,6.5,1.1,1,NA,19.6,101,10.5,9.34,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/22/90,UKL @ Eagle Ridge,KL0006,NA,173,173,6,22,1990,1200,6.5,1.1,2,NA,19.5,101,10.4,9.31,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/22/90,UKL @ Eagle Ridge,KL0006,NA,173,173,6,22,1990,1200,6.5,1.1,3,NA,19.4,101,10.3,9.29,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/22/90,UKL @ Eagle Ridge,KL0006,NA,173,173,6,22,1990,1200,6.5,1.1,4,NA,18.6,101,8.5,9.08,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/22/90,UKL @ Eagle Ridge,KL0006,NA,173,173,6,22,1990,1200,6.5,1.1,5,NA,18.6,100,8.4,9.07,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/22/90,UKL @ Eagle Ridge,KL0006,NA,173,173,6,22,1990,1200,6.5,1.1,6,NA,18.4,100,8.3,9.02,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/22/90,UKL @ Eagle Ridge,KL0006,NA,173,173,6,22,1990,1200,6.5,1.1,6.3,NA,18.3,101,7.6,8.99,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/22/90,UKL @ Middle Lake North,KL0008,NA,173,173,6,22,1990,1258,3,0.7,0,NA,21.1,103,12.9,9.62,168,NA,NA,13,NA,NA,NA,241,NA,59.9,17.2,NA
06/22/90,UKL @ Middle Lake North,KL0008,NA,173,173,6,22,1990,1258,3,0.7,1,NA,21.1,103,13.17,9.63,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/22/90,UKL @ Middle Lake North,KL0008,NA,173,173,6,22,1990,1258,3,0.7,2,NA,20.5,102,12.6,9.5,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/22/90,UKL @ Middle Lake North,KL0008,NA,173,173,6,22,1990,1258,3,0.7,2.9,NA,18.5,99,10.3,9.4,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/22/90,PB,NA,NA,173,173,6,22,1990,1409,3.6,3.6,0,NA,22.1,70,11.46,9.15,152,NA,84,32,NA,NA,NA,212,NA,5.3,0.6,NA
06/22/90,PB,NA,NA,173,173,6,22,1990,1409,3.6,3.6,0.5,NA,21.9,70,11.6,9.12,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/22/90,PB,NA,NA,173,173,6,22,1990,1409,3.6,3.6,1,NA,20,69,12.7,9.2,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/22/90,PB,NA,NA,173,173,6,22,1990,1409,3.6,3.6,2,NA,15.9,70,8.55,7.61,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/22/90,PB,NA,NA,173,173,6,22,1990,1409,3.6,3.6,3,NA,14.73,72,3.72,7.1,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/22/90,PB,NA,NA,173,173,6,22,1990,1409,3.6,3.6,3.5,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/22/90,UKL @ Shoal Water Bay,KL0007,NA,173,173,6,22,1990,1236,3,0.3,0,NA,22.3,106,14.5,9.88,193,NA,208,15,NA,NA,NA,NA,NA,401,18.2,NA
06/22/90,UKL @ Shoal Water Bay,KL0007,NA,173,173,6,22,1990,1236,3,0.3,1,NA,22.1,106,14.5,9.83,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/22/90,UKL @ Shoal Water Bay,KL0007,NA,173,173,6,22,1990,1236,3,0.3,2,NA,20.7,101,9.6,9.55,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/22/90,UKL @ Shoal Water Bay,KL0007,NA,173,173,6,22,1990,1236,3,0.3,2.9,NA,17.88,101,7.6,8.9,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/29/90,Agency Lake South,KL0010,NA,180,180,6,29,1990,1638,1.6,0.5,0,NA,22.8,124,11.58,10.71,156,NA,206,39.5,58.2,NA,20.5,2477,NA,216.2,7.4,NA
06/29/90,Agency Lake South,KL0010,NA,180,180,6,29,1990,1638,1.6,0.5,0.5,NA,22.8,124,11.7,10.75,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/29/90,Agency Lake South,KL0010,NA,180,180,6,29,1990,1638,1.6,0.5,1,NA,22.9,124,11.7,10.75,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/29/90,Agency Lake South,KL0010,NA,180,180,6,29,1990,1638,1.6,0.5,1.5,NA,22.6,118,9.12,10.6,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/29/90,UKL @ Eagle Ridge,KL0006,NA,180,180,6,29,1990,1249,6.5,0.4,0,NA,21.8,117,9.74,10.22,129,NA,191,40.3,76.4,NA,28,2487,NA,143.4,3.4,NA
06/29/90,UKL @ Eagle Ridge,KL0006,NA,180,180,6,29,1990,1249,6.5,0.4,1,NA,21.6,117,8.79,10.15,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/29/90,UKL @ Eagle Ridge,KL0006,NA,180,180,6,29,1990,1249,6.5,0.4,2,NA,21.4,115,7.58,10.04,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/29/90,UKL @ Eagle Ridge,KL0006,NA,180,180,6,29,1990,1249,6.5,0.4,3,NA,20.6,115,6.5,9.87,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/29/90,UKL @ Eagle Ridge,KL0006,NA,180,180,6,29,1990,1249,6.5,0.4,4,NA,20.6,115,6.5,9.85,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/29/90,UKL @ Eagle Ridge,KL0006,NA,180,180,6,29,1990,1249,6.5,0.4,5,NA,20.6,114,6.4,9.84,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/29/90,UKL @ Eagle Ridge,KL0006,NA,180,180,6,29,1990,1249,6.5,0.4,6,NA,20.6,114,6.4,9.84,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/29/90,UKL @ Eagle Ridge,KL0006,NA,180,180,6,29,1990,1249,6.5,0.4,6.2,NA,20.6,114,6.4,9.84,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/29/90,UKL @ Middle Lake North,KL0008,NA,180,180,6,29,1990,1522,2.8,0.9,0,NA,21.6,117,9.71,10.2,128,NA,136,31,47.9,NA,22,1760,NA,118.7,5.6,NA
06/29/90,UKL @ Middle Lake North,KL0008,NA,180,180,6,29,1990,1522,2.8,0.9,1,NA,21.6,117,9.64,10.15,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/29/90,UKL @ Middle Lake North,KL0008,NA,180,180,6,29,1990,1522,2.8,0.9,2,NA,20.7,117,8.76,10,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/29/90,UKL @ Middle Lake North,KL0008,NA,180,180,6,29,1990,1522,2.8,0.9,2.5,NA,20.1,115,7.31,9.87,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/29/90,PB,NA,NA,180,180,6,29,1990,1551,3.7,3.7,0,NA,19.87,81,10.58,9.45,135,NA,89,NA,10.9,NA,NA,213,NA,5.3,0.6,NA
06/29/90,PB,NA,NA,180,180,6,29,1990,1551,3.7,3.7,1,NA,19.78,79,11,9.48,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/29/90,PB,NA,NA,180,180,6,29,1990,1551,3.7,3.7,2,NA,17.4,80,8.22,8.25,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/29/90,PB,NA,NA,180,180,6,29,1990,1551,3.7,3.7,3,NA,17.01,80,6.31,7.76,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/29/90,PB,NA,NA,180,180,6,29,1990,1551,3.7,3.7,3.6,NA,16.8,82,4.25,7.42,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/29/90,PBL,NA,NA,180,180,6,29,1990,1618,2,NA,0,NA,22.4,115,11.02,10.21,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/29/90,PBL,NA,NA,180,180,6,29,1990,1618,2,NA,1,NA,22.1,116,11.21,10.2,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/29/90,PBL,NA,NA,180,180,6,29,1990,1618,2,NA,1.7,NA,21.7,116,11.16,10.18,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/29/90,WS,NA,NA,180,180,6,29,1990,1704,2.2,NA,0,NA,23.2,127,11.3,10.73,153,NA,315,46,130.3,NA,10.5,4174,NA,412.2,11.6,NA
06/29/90,WS,NA,NA,180,180,6,29,1990,1704,2.2,NA,0.5,NA,23.2,127,11.34,10.8,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/29/90,WS,NA,NA,180,180,6,29,1990,1704,2.2,NA,1,NA,23.2,126,11.36,10.76,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/29/90,WS,NA,NA,180,180,6,29,1990,1704,2.2,NA,2,NA,23.1,125,11.23,10.74,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/09/90,Agency Lake South,KL0010,NA,190,190,7,9,1990,1135,1.7,0.9,0,NA,22.5,99,8.46,9.92,113,NA,259,79,29.6,NA,5.7,2374,NA,161.7,18.1,NA
07/09/90,Agency Lake South,KL0010,NA,190,190,7,9,1990,1135,1.7,0.9,1,NA,20,98,8.5,10,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/09/90,Agency Lake South,KL0010,NA,190,190,7,9,1990,1135,1.7,0.9,1.6,NA,19.8,98,7.72,9.94,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/09/90,UKL @ Eagle Ridge,KL0006,NA,190,190,7,9,1990,1509,6.1,0.3,0,NA,26.3,136,17.3,10.48,249,NA,317,28.5,67.4,NA,5.6,4599,NA,335.5,126,NA
07/09/90,UKL @ Eagle Ridge,KL0006,NA,190,190,7,9,1990,1509,6.1,0.3,0.5,NA,26.3,101,17.3,10.48,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/09/90,UKL @ Eagle Ridge,KL0006,NA,190,190,7,9,1990,1509,6.1,0.3,1,NA,20.36,101,6.75,9.61,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/09/90,UKL @ Eagle Ridge,KL0006,NA,190,190,7,9,1990,1509,6.1,0.3,2,NA,19.95,101,7.17,9.69,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/09/90,UKL @ Eagle Ridge,KL0006,NA,190,190,7,9,1990,1509,6.1,0.3,3,NA,19.74,101,7.22,9.68,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/09/90,UKL @ Eagle Ridge,KL0006,NA,190,190,7,9,1990,1509,6.1,0.3,4,NA,19.7,101,7.09,9.67,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/09/90,UKL @ Eagle Ridge,KL0006,NA,190,190,7,9,1990,1509,6.1,0.3,5,NA,19.7,102,6.96,9.67,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/09/90,UKL @ Eagle Ridge,KL0006,NA,190,190,7,9,1990,1509,6.1,0.3,6,NA,19.7,101,6.9,9.67,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/09/90,UKL @ Middle Lake North,KL0008,NA,190,190,7,9,1990,1255,3.2,0.4,0,NA,25.5,118,15.22,10.09,216,NA,193,29.5,40,NA,11.1,2160,NA,200.6,15.7,NA
07/09/90,UKL @ Middle Lake North,KL0008,NA,190,190,7,9,1990,1255,3.2,0.4,0.5,NA,23.8,128,16.02,10.25,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/09/90,UKL @ Middle Lake North,KL0008,NA,190,190,7,9,1990,1255,3.2,0.4,1,NA,20.5,108,10.78,9.8,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/09/90,UKL @ Middle Lake North,KL0008,NA,190,190,7,9,1990,1255,3.2,0.4,2,NA,19.7,103,9.49,9.74,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/09/90,UKL @ Middle Lake North,KL0008,NA,190,190,7,9,1990,1255,3.2,0.4,3,NA,19.5,103,8.53,9.67,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/09/90,PB,NA,NA,190,190,7,9,1990,1213,3.7,2.8,0,NA,21.2,73,10.36,9.11,135,NA,83,40,6.2,NA,11.2,221,NA,5.9,12.8,NA
07/09/90,PB,NA,NA,190,190,7,9,1990,1213,3.7,2.8,1,NA,18.1,72,11.02,9,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/09/90,PB,NA,NA,190,190,7,9,1990,1213,3.7,2.8,2,NA,16.8,73,9.57,8.45,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/09/90,PB,NA,NA,190,190,7,9,1990,1213,3.7,2.8,3,NA,15.1,72,8,7.83,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/09/90,PB,NA,NA,190,190,7,9,1990,1213,3.7,2.8,3.5,NA,14.6,72,6.07,7.42,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/09/90,WS,NA,NA,190,190,7,9,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,435,35,NA,NA,14,4731,NA,300.9,102.6,NA
07/12/90,WS,NA,NA,193,193,7,12,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,638,35,NA,NA,14,8653,NA,888,135.4,NA
07/18/90,Agency Lake South,KL0010,NA,199,199,7,18,1990,1340,1.5,NA,0,NA,27.6,101,9.43,9.73,139,NA,249,146.5,19.1,NA,NA,2130,NA,143.1,NA,NA
07/18/90,Agency Lake South,KL0010,NA,199,199,7,18,1990,1340,1.5,NA,0.5,NA,24.5,101,10.7,9.78,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/18/90,Agency Lake South,KL0010,NA,199,199,7,18,1990,1340,1.5,NA,1,NA,23.6,101,5.44,9.66,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/18/90,Agency Lake South,KL0010,NA,199,199,7,18,1990,1340,1.5,NA,1.4,NA,23.3,101,3.321,9.42,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/18/90,UKL @ Eagle Ridge,KL0006,NA,199,199,7,18,1990,1045,6.2,1,0,NA,23.4,106,4.96,9.39,68,NA,182,106.5,313.4,NA,NA,2210,NA,94.4,NA,NA
07/18/90,UKL @ Eagle Ridge,KL0006,NA,199,199,7,18,1990,1045,6.2,1,1,NA,23.4,106,4.82,9.35,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/18/90,UKL @ Eagle Ridge,KL0006,NA,199,199,7,18,1990,1045,6.2,1,2,NA,23.2,106,3.95,9.27,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/18/90,UKL @ Eagle Ridge,KL0006,NA,199,199,7,18,1990,1045,6.2,1,3,NA,23.1,106,3.88,9.23,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/18/90,UKL @ Eagle Ridge,KL0006,NA,199,199,7,18,1990,1045,6.2,1,4,NA,23.1,107,3.79,9.22,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
